run,error
1,0.0
1,0.0
1,0.0
1,0.0
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,1.697056274847714
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,1.7999999999999998
1,0.0
1,0.0
1,2.6832815729997477
1,0.0
1,3.2310988842807027
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.6000000000000001
1,0.8485281374238569
1,1.8973665961010275
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,3.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,1.7999999999999998
1,0.0
1,0.0
1,3.059411708155671
1,0.0
1,0.0
1,0.0
1,0.0
1,1.3416407864998738
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,1.2000000000000002
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,2.1633307652783933
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,3.0000000000000004
1,0.0
1,0.0
1,0.6
1,0.0
1,0.0
1,3.2310988842807027
1,0.0
1,5.692099788303083
1,0.0
1,0.0
1,1.8
1,0.0
1,0.0
1,0.0
1,0.0
1,5.126402247190518
1,3.5999999999999996
1,0.0
1,5.43323108288245
1,0.0
1,1.697056274847714
1,0.0
1,0.0
1,0.0
1,2.4
1,3.2310988842807027
1,5.43323108288245
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.6000000000000001
1,0.0
1,1.8
1,3.2310988842807022
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,3.2310988842807027
1,0.0
1,0.0
1,0.0
1,0.5999999999999996
1,2.1633307652783933
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,6.0
1,0.0
1,5.43323108288245
1,0.0
1,0.0
1,0.0
1,0.0
1,4.242640687119285
1,0.0
1,1.8
1,0.0
1,0.0
1,0.0
1,5.43323108288245
1,0.0
1,0.0
1,0.0
1,0.0
1,2.1633307652783933
1,1.8
1,0.0
1,0.0
1,0.0
1,0.0
1,3.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,3.4985711369071804
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,3.2310988842807022
1,0.0
1,0.0
1,3.5999999999999996
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,4.8373546489791295
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,1.7999999999999998
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,1.3416407864998738
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,4.2
1,4.8373546489791295
1,2.1633307652783933
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,3.4985711369071804
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,3.059411708155671
1,0.0
1,1.2
1,3.0
1,3.6
1,0.0
1,0.6
1,6.029925372672534
1,0.0
1,0.0
1,3.8418745424597094
1,3.0594117081556713
1,0.0
1,0.0
1,0.0
1,0.0
1,3.059411708155671
1,5.43323108288245
1,0.6000000000000001
1,1.2000000000000002
1,0.0
1,0.0
1,0.0
1,0.0
1,1.8
1,0.5999999999999996
1,0.0
1,0.0
1,3.2310988842807027
1,0.0
1,0.0
1,4.242640687119285
1,0.0
1,1.8973665961010275
1,0.0
2,4.569463863518345
2,0.0
2,3.0
2,0.0
2,0.0
2,0.0
2,0.0
2,1.697056274847714
2,3.2310988842807027
2,0.6000000000000001
2,0.0
2,0.0
2,2.4
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,1.8
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,3.2310988842807027
2,3.6000000000000005
2,0.0
2,1.8973665961010275
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,2.4
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,1.2000000000000002
2,5.43323108288245
2,5.43323108288245
2,0.0
2,0.0
2,1.697056274847714
2,0.0
2,4.2
2,1.3416407864998738
2,1.8973665961010278
2,0.0
2,0.0
2,1.697056274847714
2,4.368065933568311
2,0.0
2,0.0
2,0.0
2,0.6000000000000001
2,0.0
2,3.5999999999999996
2,0.0
2,0.0
2,5.43323108288245
2,0.0
2,1.8
2,0.0
2,0.0
2,3.0
2,0.5999999999999999
2,0.0
2,0.0
2,0.0
2,3.4985711369071804
2,2.4000000000000004
2,0.0
2,0.0
2,0.0
2,1.8
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,1.697056274847714
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,5.43323108288245
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,2.1633307652783933
2,0.0
2,0.0
2,1.8973665961010278
2,5.1613951602255765
2,0.0
2,4.368065933568311
2,0.0
2,0.0
2,0.0
2,0.0
2,4.368065933568311
2,1.8973665961010275
2,0.0
2,0.0
2,1.2
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,5.43323108288245
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.5999999999999999
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,3.0
2,0.0
2,0.0
2,3.2310988842807027
2,1.7999999999999998
2,0.0
2,0.6000000000000001
2,0.0
2,0.5999999999999996
2,0.0
2,0.0
2,0.0
2,2.1633307652783933
2,0.0
2,0.0
2,0.0
2,0.0
2,2.1633307652783933
2,1.8
2,1.2000000000000002
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,1.8973665961010278
2,0.0
2,0.0
2,2.4
2,0.0
2,0.0
2,0.0
2,0.6
2,4.569463863518345
2,0.0
2,3.2310988842807027
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,3.8418745424597094
2,1.7999999999999998
2,0.0
2,0.0
2,0.0
2,0.0
2,5.692099788303083
2,0.0
2,0.0
2,0.0
2,1.697056274847714
2,4.8
2,3.059411708155671
2,1.8
2,5.43323108288245
2,0.6000000000000001
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,3.0
2,0.0
2,3.6
2,0.0
2,0.0
2,3.4985711369071804
2,0.0
2,2.1633307652783933
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,5.909314681077663
2,0.0
2,3.2310988842807027
2,0.0
2,0.0
2,1.8
2,0.0
2,0.0
2,4.368065933568311
2,1.8
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,5.126402247190518
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.6000000000000001
2,0.0
2,0.0
2,0.0
2,4.3266615305567875
2,3.5999999999999996
2,1.8
2,1.8000000000000003
2,0.0
2,3.2310988842807027
2,0.0
2,1.3416407864998738
2,0.0
2,0.0
2,4.8373546489791295
2,0.0
2,0.0
2,1.2000000000000002
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,2.4738633753705965
2,0.0
2,4.2
2,0.0
2,0.0
2,0.0
2,3.059411708155671
2,0.0
2,0.0
2,0.5999999999999996
2,0.0
2,1.697056274847714
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,1.697056274847714
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,3.0
2,0.0
2,0.0
2,0.0
2,3.5999999999999996
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,3.0
2,0.0
2,1.8973665961010273
2,3.0
2,0.0
2,3.059411708155671
2,0.6000000000000001
2,3.2310988842807027
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,4.8373546489791295
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,5.531726674375733
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,1.2000000000000002
2,0.0
2,0.0
2,0.0
2,0.6
2,0.0
2,1.2000000000000002
2,0.0
2,2.4
2,0.0
2,3.0
2,0.0
2,0.0
2,0.0
2,0.0
2,4.368065933568311
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,4.326661530556787
2,3.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,1.697056274847714
2,0.0
2,0.0
2,0.0
2,0.0
2,2.1633307652783933
2,5.692099788303083
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,2.4
2,4.5694638635183455
2,0.0
2,0.0
2,1.2
2,0.0
2,1.8000000000000003
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,1.7999999999999998
2,0.0
2,0.0
2,4.8373546489791295
2,0.0
2,0.0
2,1.8973665961010278
2,3.8418745424597094
2,3.2310988842807027
2,3.6496575181789317
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,1.697056274847714
2,1.8973665961010278
2,0.0
2,0.0
2,0.0
2,3.6
2,0.0
2,0.0
2,1.2000000000000002
2,0.0
2,0.0
2,0.0
2,5.43323108288245
2,0.0
2,4.8
2,0.0
2,0.0
2,3.5999999999999996
2,0.0
2,0.0
2,1.8
2,0.0
2,0.0
2,5.43323108288245
2,0.0
2,0.0
2,0.0
2,0.0
2,6.029925372672534
2,0.0
2,0.0
2,0.0
2,0.0
2,0.6
2,0.0
2,0.5999999999999996
2,0.0
2,1.697056274847714
2,0.0
2,3.4985711369071804
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,3.2310988842807027
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,1.8
2,1.697056274847714
2,3.2310988842807027
2,0.0
2,3.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,5.43323108288245
2,0.0
2,0.0
2,0.0
2,2.4
2,0.0
2,0.6000000000000001
2,0.0
2,3.5999999999999996
2,0.0
2,0.6
2,0.0
2,0.0
2,0.0
2,0.0
2,5.660388679233963
2,0.0
2,3.6496575181789317
2,3.6496575181789317
2,3.5999999999999996
2,0.0
2,0.0
2,0.0
2,1.8973665961010273
2,0.0
2,0.0
2,0.0
2,0.0
2,1.8
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,6.029925372672534
2,0.0
2,0.0
2,3.0
2,0.0
2,0.0
2,5.43323108288245
2,0.6
2,0.0
2,0.0
2,0.0
2,3.059411708155671
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,3.6000000000000005
2,0.0
2,0.0
2,3.4985711369071804
2,0.0
2,0.0
2,0.0
2,2.4
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.6
2,1.7999999999999998
2,0.0
2,1.697056274847714
2,0.0
2,3.059411708155671
2,0.0
2,0.0
2,0.0
2,6.0
2,0.0
2,3.059411708155671
2,0.0
2,0.0
2,0.0
2,4.8373546489791295
2,0.0
2,3.8418745424597094
2,1.7999999999999998
2,0.0
2,0.0
2,0.0
2,4.8373546489791295
2,0.0
2,3.059411708155671
2,0.0
2,0.0
2,1.8000000000000003
2,0.0
2,0.0
2,1.697056274847714
2,0.0
2,0.6000000000000001
2,0.0
2,1.8
2,0.0
2,0.0
2,3.4985711369071804
2,0.0
2,1.697056274847714
2,1.7999999999999998
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,4.024922359499622
2,0.0
2,0.0
2,0.5999999999999996
2,0.0
2,1.7999999999999998
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,1.8
2,2.4
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,1.3416407864998738
2,0.0
2,4.8
2,0.0
2,0.0
2,0.0
2,0.6000000000000001
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,3.5999999999999996
2,0.0
2,1.697056274847714
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,3.059411708155671
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,1.8
2,0.0
2,0.0
2,1.7999999999999998
2,0.6000000000000001
2,3.794733192202055
2,0.0
2,1.8973665961010278
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.6
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,1.8
2,0.0
2,0.0
2,0.0
2,0.6
2,0.0
2,0.0
2,3.5999999999999996
2,3.6496575181789317
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,3.2310988842807027
2,0.0
2,0.0
2,0.0
2,0.0
2,3.5999999999999996
2,0.0
2,0.0
2,0.0
2,3.0
2,0.0
2,0.0
2,2.4
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,1.2000000000000002
2,0.0
2,5.4
2,0.0
2,0.0
2,4.024922359499622
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,1.8
2,0.0
2,0.0
2,0.0
2,0.5999999999999996
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.6000000000000001
2,0.0
2,3.059411708155671
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,1.8000000000000003
2,0.0
2,0.0
2,3.2310988842807027
2,0.5999999999999996
2,3.4985711369071804
2,0.0
2,1.2000000000000002
2,0.0
2,0.0
2,5.43323108288245
2,0.0
2,0.6
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,3.2310988842807027
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,1.2000000000000002
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,5.43323108288245
2,0.0
2,0.0
2,0.6000000000000001
2,0.0
2,3.0
2,5.909314681077663
2,0.0
2,3.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.6000000000000001
2,0.0
2,5.43323108288245
2,1.2000000000000002
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,1.7999999999999998
2,0.0
2,0.0
2,6.26418390534633
2,0.0
2,5.126402247190518
2,0.0
2,0.0
2,1.3416407864998738
2,0.0
2,2.1633307652783933
2,0.0
2,2.473863375370596
2,6.029925372672534
2,0.6000000000000001
2,0.0
2,0.0
2,0.0
2,0.0
2,1.8
2,6.26418390534633
2,0.0
2,3.2310988842807027
2,0.0
2,1.2000000000000002
2,6.029925372672534
2,0.0
2,0.0
2,1.8000000000000003
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,1.2000000000000002
2,4.686149805543993
2,0.0
2,0.0
2,0.0
2,0.6
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,2.1633307652783933
2,0.0
2,0.0
2,1.3416407864998738
2,0.0
2,1.8973665961010275
2,0.0
2,1.8000000000000003
2,0.0
2,0.0
2,1.3416407864998738
2,3.2310988842807022
2,0.0
2,0.0
2,0.0
2,0.0
2,0.6000000000000001
2,0.0
2,0.0
2,2.473863375370596
2,4.947726750741193
2,0.6000000000000001
2,6.708203932499369
2,0.0
2,0.0
2,0.0
2,0.0
2,5.43323108288245
2,0.0
2,0.0
2,3.5999999999999996
2,0.0
2,1.3416407864998738
2,0.0
2,1.8000000000000003
2,0.0
2,0.0
2,3.2310988842807022
2,0.0
2,0.0
2,1.2000000000000002
2,0.0
2,0.0
2,0.0
2,0.0
2,0.6
2,0.0
2,0.0
2,0.0
2,5.126402247190518
2,0.0
2,0.0
2,0.0
2,0.0
2,0.5999999999999996
2,0.0
2,3.49857113690718
2,3.2310988842807027
2,1.697056274847714
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,1.8973665961010278
2,0.0
2,4.2
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,2.473863375370596
2,1.2
2,3.0
2,0.5999999999999996
2,0.0
2,0.6000000000000001
2,0.0
2,5.4
2,0.6
2,0.0
2,5.692099788303083
2,1.8
2,0.6
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,2.1633307652783933
2,0.0
2,6.177378084592201
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,1.3416407864998738
2,1.697056274847714
2,0.0
2,0.0
2,0.0
2,3.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.6000000000000001
2,1.7999999999999998
2,0.0
2,0.0
2,0.0
2,4.8373546489791295
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,3.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,3.2310988842807022
2,0.0
2,0.0
2,0.0
2,0.0
2,4.368065933568311
2,0.0
2,4.368065933568311
2,0.0
2,0.6000000000000001
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,3.059411708155671
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,1.3416407864998738
2,0.0
2,0.5999999999999996
2,0.0
2,0.0
2,0.0
2,0.0
2,3.6000000000000005
2,3.794733192202055
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,1.8
2,0.0
2,0.0
2,0.0
2,1.3416407864998738
2,0.0
2,0.6000000000000001
2,4.8373546489791295
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.6
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,1.2000000000000002
2,3.5999999999999996
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,3.059411708155671
2,0.0
2,0.0
2,0.0
2,0.0
2,2.4
2,0.0
2,0.0
2,2.1633307652783933
2,3.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,3.0
2,0.0
2,3.5999999999999996
2,0.0
2,0.0
2,4.368065933568311
2,3.6496575181789317
2,0.8485281374238569
2,0.0
2,3.8418745424597094
2,0.0
2,0.6000000000000001
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,3.2310988842807027
2,0.0
2,0.0
2,0.0
2,0.6000000000000001
2,0.0
2,0.0
2,0.0
2,0.0
2,2.545584412271571
2,5.43323108288245
2,0.0
2,4.242640687119285
2,0.0
2,2.4
2,0.0
2,0.0
2,5.43323108288245
2,0.0
2,0.0
2,0.6
2,0.0
2,0.0
2,1.2
2,0.0
2,0.0
2,1.8973665961010273
2,0.0
2,3.059411708155671
2,0.0
2,0.0
2,3.2310988842807027
2,1.1999999999999997
2,0.0
2,0.0
2,0.0
2,0.0
2,0.5999999999999996
2,0.0
2,2.4
2,6.997142273814361
2,3.6496575181789317
2,0.0
2,0.0
2,0.0
2,6.4621977685614045
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,2.4000000000000004
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.6000000000000001
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,5.43323108288245
